mileage,make,fuel,gear,offerType,price,hp,year
35000,45,7,1,4,8500,82.0,2013
75000,57,7,1,4,8500,90.0,2013
61256,48,7,1,4,5800,73.0,2013
110000,45,2,1,4,5800,68.0,2013
91000,57,7,1,4,5869,60.0,2013
40394,23,7,1,4,5890,80.0,2013
77057,48,7,1,4,5950,73.0,2013
110313,23,2,1,4,5950,75.0,2013
31400,23,7,1,4,5950,69.0,2013
58820,43,7,1,4,5990,87.0,2013
86000,48,7,1,4,5990,75.0,2013
112575,22,7,1,4,5990,69.0,2013
30214,43,7,1,4,5990,69.0,2013
70980,43,7,1,4,5990,87.0,2013
95000,53,7,1,4,5990,94.0,2013
149155,49,2,1,4,5990,105.0,2013
112000,43,7,1,4,5990,69.0,2013
65848,43,7,1,4,5990,69.0,2013
83700,57,7,1,4,5990,75.0,2013
72000,57,7,1,4,5990,69.0,2013
174900,50,7,1,4,5990,105.0,2013
100000,22,7,1,4,5999,69.0,2013
197215,38,2,0,4,9790,175.0,2013
45000,37,7,1,4,9799,122.0,2013
50000,50,7,0,4,9800,105.0,2013
137000,57,2,1,4,9800,150.0,2013
158900,39,2,1,4,9800,136.0,2013
108500,55,5,0,4,9800,99.0,2013
95700,50,7,0,4,9800,179.0,2013
78000,50,7,1,4,9850,140.0,2013
95500,49,7,1,4,9850,122.0,2013
70000,50,7,0,4,9890,105.0,2013
125000,6,7,1,4,9899,136.0,2013
157139,43,2,1,4,9900,165.0,2013
55000,6,7,0,4,9900,136.0,2013
213411,39,2,1,4,9955,163.0,2013
228500,57,7,0,4,9990,211.0,2013
60000,43,7,0,4,9990,120.0,2013
190500,23,2,1,4,9990,125.0,2013
179000,57,2,0,4,9999,177.0,2013
209000,22,2,0,4,9999,170.0,2013
74929,25,7,1,4,10000,135.0,2013
197000,43,2,0,4,8500,131.0,2013
178956,57,2,1,4,8555,150.0,2013
193200,57,2,0,4,8590,177.0,2013
91500,55,2,1,4,8590,126.0,2013
40316,57,7,1,4,8600,69.0,2013
127318,58,2,1,4,8600,114.0,2013
83510,50,7,1,4,8690,105.0,2013
50000,22,7,1,4,8690,86.0,2013
110000,50,7,0,4,8700,122.0,2013
210000,57,2,1,4,8700,105.0,2013
132000,6,7,1,4,8790,136.0,2013
113000,43,2,0,4,8800,131.0,2013
109000,53,2,1,4,8800,120.0,2013
145000,57,7,0,4,8800,160.0,2013
173000,57,2,0,4,8800,140.0,2013
118000,6,7,1,4,8899,136.0,2013
125550,6,7,1,4,8900,136.0,2013
16300,31,7,1,4,8900,99.0,2013
61000,13,7,1,4,8900,156.0,2013
94000,49,2,0,4,8950,105.0,2013
123700,45,7,1,4,5999,68.0,2013
31713,45,7,1,4,5999,82.0,2013
73000,45,2,1,4,5999,92.0,2013
54000,50,7,1,4,5999,75.0,2013
173907,43,7,1,4,5999,140.0,2013
66500,39,2,1,4,6000,75.0,2013
17103,31,7,1,4,6000,69.0,2013
98300,23,7,1,4,6000,65.0,2013
98844,18,7,1,4,6080,90.0,2013
95497,49,7,1,4,6090,105.0,2013
60200,25,7,1,4,6100,99.0,2013
56750,23,7,1,4,6100,80.0,2013
114768,18,7,1,4,6200,105.0,2013
69133,49,2,1,4,6200,105.0,2013
129000,13,2,0,4,6290,92.0,2013
67400,49,7,1,4,6290,86.0,2013
101000,50,7,1,4,6300,105.0,2013
60100,60,7,1,4,6350,71.0,2013
186000,57,2,1,4,6380,105.0,2013
126000,5,7,1,4,10200,122.0,2013
200000,57,2,1,4,10200,150.0,2013
173000,6,2,0,4,10400,143.0,2013
47000,38,7,0,4,10400,150.0,2013
150000,57,7,1,4,10450,160.0,2013
160711,6,2,0,4,10490,143.0,2013
88000,37,7,0,4,10499,98.0,2013
110000,6,7,1,4,10499,170.0,2013
81500,43,7,1,4,10700,140.0,2013
165000,39,7,1,4,10800,122.0,2013
95000,55,2,1,4,10820,150.0,2013
17164,45,7,1,4,10890,156.0,2013
23000,55,7,0,4,10900,99.0,2013
150000,57,2,1,4,10980,140.0,2013
33367,55,5,0,4,10990,101.0,2013
33367,55,5,0,4,10990,101.0,2013
38000,13,7,1,4,10990,120.0,2013
78916,43,7,1,4,10990,140.0,2013
126000,39,7,0,4,10990,156.0,2013
117000,57,2,1,4,8950,140.0,2013
185529,57,2,1,4,8950,150.0,2013
160478,57,2,1,4,8990,105.0,2013
111997,13,2,1,4,8990,128.0,2013
126800,43,7,1,4,8999,140.0,2013
124286,57,2,1,4,8999,105.0,2013
157241,5,2,0,4,8999,105.0,2013
100000,50,2,1,4,8999,110.0,2013
43000,23,7,0,4,8999,105.0,2013
134466,22,2,1,4,8999,170.0,2013
98900,43,7,1,4,8999,250.0,2013
80263,55,5,0,4,9000,75.0,2013
156820,57,7,0,4,9000,140.0,2013
136580,57,2,0,4,9100,105.0,2013
86800,57,2,1,4,9250,105.0,2013
88000,38,7,1,4,9290,116.0,2013
78410,23,7,1,4,9300,150.0,2013
155500,23,7,1,4,9300,150.0,2013
180000,39,2,1,4,9300,109.0,2013
49400,41,7,1,4,6400,80.0,2013
77000,43,7,1,4,6400,87.0,2013
90000,50,2,1,4,6400,105.0,2013
100000,50,7,1,4,6450,105.0,2013
117120,23,7,1,4,6450,90.0,2013
82813,23,7,1,4,6450,101.0,2013
87396,18,7,1,4,6490,116.0,2013
135500,48,2,1,4,6490,110.0,2013
80950,22,7,1,4,6490,69.0,2013
122482,23,7,1,4,6490,101.0,2013
100000,49,7,1,4,6499,86.0,2013
140000,13,7,1,4,6500,95.0,2013
93521,31,7,1,4,6500,86.0,2013
192361,57,2,1,4,6500,105.0,2013
181800,50,2,1,4,6500,105.0,2013
73000,53,7,1,4,6500,120.0,2013
64890,23,7,1,4,6500,60.0,2013
74493,48,7,1,4,6500,73.0,2013
166938,43,2,1,4,6500,131.0,2013
63864,22,7,1,4,6500,86.0,2013
59000,57,7,0,4,10998,122.0,2013
63000,42,7,1,4,10999,141.0,2013
29000,57,7,0,4,11250,105.0,2013
114000,39,7,1,4,11300,156.0,2013
73700,31,7,1,4,11345,135.0,2013
74456,57,7,1,4,11400,160.0,2013
26592,5,7,1,4,11400,86.0,2013
86000,5,7,1,4,11400,122.0,2013
60200,43,7,1,4,11490,140.0,2013
41776,57,7,0,4,11500,105.0,2013
134000,57,2,1,4,11500,140.0,2013
95150,55,5,0,4,11500,136.0,2013
105900,6,2,1,4,11500,184.0,2013
126000,6,2,1,4,11700,140.0,2013
113500,5,2,0,4,11790,90.0,2013
99511,58,2,1,4,11900,181.0,2013
35000,39,7,0,4,11900,95.0,2013
87123,57,7,1,4,11900,122.0,2013
15000,52,7,0,4,11900,114.0,2013
210000,57,2,1,4,9350,105.0,2013
100250,38,7,1,4,9450,150.0,2013
40000,37,7,1,4,9450,75.0,2013
106000,55,5,0,4,9480,99.0,2013
62300,55,5,0,4,9489,101.0,2013
180316,38,2,1,4,9490,150.0,2013
109181,50,2,1,4,9490,105.0,2013
173000,39,7,1,4,9499,122.0,2013
140000,39,7,1,4,9500,122.0,2013
46100,49,2,1,4,9500,140.0,2013
199850,6,2,1,4,9500,143.0,2013
76000,37,2,1,4,9550,111.0,2013
51954,23,7,1,4,9585,150.0,2013
144000,50,2,0,4,9599,150.0,2013
138687,25,2,0,4,9600,184.0,2013
89500,43,7,1,4,9600,140.0,2013
143500,57,2,0,4,9650,105.0,2013
129000,43,7,0,4,9650,140.0,2013
179890,6,2,0,4,9690,116.0,2013
66050,43,7,1,4,9690,140.0,2013
48357,22,7,1,4,6500,69.0,2013
190000,48,7,1,4,6500,90.0,2013
39900,60,7,0,4,6589,84.0,2013
117015,11,7,1,4,6590,140.0,2013
95000,48,7,1,4,6590,73.0,2013
90396,48,7,1,4,6600,116.0,2013
107373,13,7,1,4,6688,120.0,2013
128000,49,7,1,4,6700,105.0,2013
44050,31,7,1,4,6750,86.0,2013
51478,18,2,1,4,6790,90.0,2013
150000,23,2,1,4,6800,101.0,2013
78513,23,7,1,4,6800,125.0,2013
120000,50,7,1,4,6800,105.0,2013
70000,55,7,0,4,6870,68.0,2013
67820,43,7,1,4,6888,69.0,2013
68243,43,7,1,4,6890,87.0,2013
60000,31,7,1,4,6890,86.0,2013
61000,60,7,1,4,6899,84.0,2013
29000,23,7,1,4,6899,80.0,2013
99300,6,7,1,4,11980,136.0,2013
91319,23,2,0,4,11980,163.0,2013
70000,6,7,0,4,11985,136.0,2013
56000,5,7,1,4,11990,86.0,2013
72953,57,7,1,4,11990,140.0,2013
174000,6,2,0,4,11990,184.0,2013
97500,57,7,1,4,11990,122.0,2013
110000,5,7,1,4,11999,122.0,2013
78737,57,7,1,4,12000,140.0,2013
33636,57,7,0,4,12000,105.0,2013
110806,39,7,1,4,12000,122.0,2013
177000,39,7,0,4,12199,156.0,2013
108200,57,2,1,4,12490,177.0,2013
86000,39,7,1,4,12500,122.0,2013
190000,39,2,0,4,12500,136.0,2013
114000,5,2,1,4,12690,204.0,2013
148000,50,7,0,4,12699,200.0,2013
40744,37,7,1,4,9750,122.0,2013
36000,43,7,0,4,9780,120.0,2013
64600,57,7,1,4,9799,140.0,2013
142208,31,2,1,4,9850,116.0,2013
113000,23,2,1,4,9860,101.0,2013
34590,42,3,0,4,9890,109.0,2013
164000,43,2,1,4,9899,140.0,2013
95000,23,2,0,4,9900,163.0,2013
221000,57,2,1,4,9900,143.0,2013
95409,38,7,1,4,9900,120.0,2013
56000,57,7,0,4,9900,105.0,2013
154000,57,2,1,4,9900,105.0,2013
100811,30,2,1,4,9900,200.0,2013
67297,5,7,1,4,9900,86.0,2013
189000,6,2,1,4,9900,143.0,2013
27500,57,7,1,4,9900,122.0,2013
85000,57,7,1,4,9900,140.0,2013
79000,13,7,1,4,9900,120.0,2013
119722,43,2,1,4,9950,163.0,2013
93000,43,2,1,4,9950,194.0,2013
190000,23,2,1,4,6899,95.0,2013
50727,43,7,1,4,6900,69.0,2013
180000,55,2,0,4,6900,150.0,2013
49998,23,7,1,4,6900,82.0,2013
113453,45,2,1,4,6900,92.0,2013
43400,60,7,2,4,6900,71.0,2013
143142,49,7,1,4,6900,105.0,2013
227336,43,2,1,4,6900,125.0,2013
213000,52,2,0,4,6900,150.0,2013
120000,13,7,0,4,6950,156.0,2013
59600,57,7,1,4,6950,69.0,2013
44210,41,7,0,4,6950,80.0,2013
193567,6,2,1,4,6990,116.0,2013
114150,57,7,1,4,6990,60.0,2013
60150,32,7,1,4,6990,83.0,2013
34800,60,7,2,4,6990,71.0,2013
87748,18,2,1,4,6990,107.0,2013
69077,43,7,1,4,6990,101.0,2013
103000,43,2,0,4,6990,110.0,2013
65570,43,7,1,4,6990,69.0,2013
213000,5,2,1,4,12800,170.0,2013
60000,57,7,0,4,12897,122.0,2013
108000,31,2,1,4,12899,184.0,2013
147731,57,7,0,4,12900,150.0,2013
81000,42,7,1,4,12900,200.0,2013
93000,23,7,1,4,12900,250.0,2013
95223,39,2,1,4,12990,109.0,2013
89500,57,7,1,4,12999,140.0,2013
213740,5,2,1,4,13000,177.0,2013
180000,5,2,0,4,13000,177.0,2013
113756,39,7,1,4,13250,156.0,2013
80000,39,7,1,4,13390,122.0,2013
72000,6,7,0,4,13400,136.0,2013
96700,6,2,0,4,13490,184.0,2013
99650,29,2,0,4,13499,200.0,2013
59000,58,7,1,4,13500,150.0,2013
101346,5,7,1,4,13600,122.0,2013
89295,57,2,0,4,13650,105.0,2013
142525,57,2,1,4,9950,177.0,2013
153000,6,2,0,4,9975,143.0,2013
96000,43,2,1,4,9990,131.0,2013
127000,6,2,1,4,9990,184.0,2013
133562,57,2,1,4,9990,105.0,2013
121000,6,2,1,4,9999,143.0,2013
121500,57,2,1,4,9999,105.0,2013
124000,6,2,1,4,9999,184.0,2013
101000,6,2,1,4,10000,116.0,2013
117227,57,2,1,4,10000,150.0,2013
124000,5,2,0,4,10000,90.0,2013
80000,57,7,1,4,10000,90.0,2013
43000,25,7,0,4,10100,135.0,2013
82400,57,2,0,4,10200,105.0,2013
169,50,2,0,4,10400,150.0,2013
149000,6,7,1,4,10400,136.0,2013
89226,31,7,1,4,10480,135.0,2013
101650,57,2,1,4,10490,105.0,2013
56714,57,7,1,4,10499,122.0,2013
104372,57,7,1,4,6990,105.0,2013
190000,6,2,1,4,6990,116.0,2013
68860,13,7,1,4,6990,95.0,2013
80000,50,7,1,4,6995,86.0,2013
107000,50,2,1,4,6998,110.0,2013
85228,42,7,1,4,6999,80.0,2013
138916,23,7,1,4,6999,105.0,2013
52400,49,7,1,4,6999,105.0,2013
90118,42,7,1,4,7000,117.0,2013
112900,57,7,1,4,7000,90.0,2013
39000,22,7,1,4,7000,86.0,2013
57452,57,7,1,4,7100,69.0,2013
69000,22,7,1,4,7200,69.0,2013
107000,25,7,1,4,7250,99.0,2013
54163,13,7,1,4,7280,95.0,2013
30050,48,7,1,4,7295,75.0,2013
68899,49,7,1,4,7300,105.0,2013
73300,25,7,1,4,7400,90.0,2013
73560,60,3,1,4,7400,48.0,2013
96500,48,7,1,4,7450,131.0,2013
47300,6,2,0,4,13700,143.0,2013
21100,23,7,1,4,13799,150.0,2013
45057,57,7,1,4,13800,160.0,2013
60000,50,7,0,4,13890,122.0,2013
52000,57,7,0,4,13890,122.0,2013
26000,39,7,1,4,13900,122.0,2013
99999,38,7,0,4,13909,192.0,2013
99999,38,7,0,4,13909,192.0,2013
57000,50,7,0,4,13980,122.0,2013
125000,57,2,0,4,13990,239.0,2013
111035,5,2,1,4,13990,150.0,2013
106320,5,2,1,4,13990,140.0,2013
219000,5,2,1,4,13999,170.0,2013
210000,5,2,0,4,14000,204.0,2013
229000,5,2,1,4,14000,204.0,2013
140000,39,2,1,4,14100,136.0,2013
93000,57,2,1,4,14200,140.0,2013
152480,5,7,1,4,10500,122.0,2013
135300,57,2,1,4,10500,177.0,2013
135473,50,2,1,4,10500,150.0,2013
80000,5,2,1,4,10500,105.0,2013
139000,6,2,1,4,10500,143.0,2013
190000,6,2,0,4,10500,184.0,2013
53000,37,7,1,4,10500,122.0,2013
67800,42,3,1,4,10500,109.0,2013
67800,42,3,1,4,10500,109.0,2013
111900,6,2,1,4,10500,143.0,2013
71000,5,7,1,4,10500,86.0,2013
219000,6,2,1,4,10500,116.0,2013
58500,5,7,1,4,10500,86.0,2013
128000,57,2,1,4,10500,105.0,2013
186200,6,2,1,4,10590,184.0,2013
68200,57,7,1,4,10599,105.0,2013
160054,57,7,0,4,10651,211.0,2013
82500,25,7,1,4,10690,135.0,2013
50000,25,7,1,4,10690,135.0,2013
176900,5,2,1,4,10699,150.0,2013
58000,31,7,1,4,7450,125.0,2013
130000,23,2,1,4,7470,116.0,2013
85702,53,7,1,4,7483,120.0,2013
114536,57,7,1,4,7490,90.0,2013
89880,11,7,1,4,7490,140.0,2013
80000,50,7,1,4,7490,86.0,2013
80000,57,7,1,4,7490,90.0,2013
87000,33,7,1,4,7490,140.0,2013
60800,50,7,1,4,7500,86.0,2013
43900,23,7,1,4,7500,101.0,2013
47500,25,7,1,4,7500,90.0,2013
96549,38,7,1,4,7500,105.0,2013
83000,57,7,1,4,7550,90.0,2013
48093,50,7,1,4,7590,105.0,2013
74200,43,7,1,4,7650,120.0,2013
30430,31,7,0,4,7660,86.0,2013
88513,57,2,1,4,7680,105.0,2013
54854,23,7,1,4,7690,101.0,2013
95000,48,2,1,4,7700,110.0,2013
147500,39,2,0,4,14490,170.0,2013
75544,57,7,1,4,14499,160.0,2013
83727,5,7,0,4,14500,170.0,2013
184000,6,2,0,4,14500,184.0,2013
80000,57,7,1,4,14500,160.0,2013
180000,5,2,0,4,14599,245.0,2013
147000,57,7,0,4,14699,179.0,2013
118600,39,7,0,4,14750,204.0,2013
59000,57,7,0,4,14890,140.0,2013
55888,57,2,1,4,14890,102.0,2013
86000,57,7,1,4,14900,160.0,2013
108000,39,7,1,4,14990,122.0,2013
55000,6,2,1,4,14990,116.0,2013
133000,6,2,0,4,15100,184.0,2013
106000,57,2,0,4,15290,177.0,2013
129000,6,2,0,4,15290,218.0,2013
59900,5,7,0,4,15400,179.0,2013
185000,39,2,0,4,15500,170.0,2013
190000,57,2,1,4,15600,163.0,2013
125000,6,2,1,4,15750,184.0,2013
73000,57,7,1,4,10750,109.0,2013
128500,38,2,0,4,10789,175.0,2013
102567,6,2,1,4,10800,116.0,2013
173000,6,2,1,4,10800,218.0,2013
58000,49,7,1,4,10800,105.0,2013
121000,43,2,1,4,10850,140.0,2013
93450,55,5,0,4,10890,136.0,2013
81990,42,2,1,4,10890,131.0,2013
136690,31,2,1,4,10890,116.0,2013
115723,50,2,1,4,10900,140.0,2013
150000,39,2,1,4,10950,109.0,2013
120000,38,2,1,4,10950,175.0,2013
145000,5,2,0,4,10990,150.0,2013
63870,24,7,1,4,10990,141.0,2013
80870,52,2,1,4,10990,147.0,2013
52175,24,7,1,4,10990,141.0,2013
81000,6,2,1,4,10990,116.0,2013
115000,57,7,0,4,10990,105.0,2013
114160,43,7,1,4,10990,140.0,2013
97796,57,2,1,4,10990,102.0,2013
78100,57,7,1,4,7750,69.0,2013
42599,57,7,1,4,7750,86.0,2013
107046,23,7,1,4,7790,101.0,2013
67500,25,7,1,4,7800,99.0,2013
20300,22,7,0,4,7800,69.0,2013
120000,43,2,1,4,7800,160.0,2013
98000,43,7,1,4,7800,120.0,2013
40000,43,7,1,4,7800,87.0,2013
41470,23,7,1,4,7880,101.0,2013
103250,55,2,1,4,7900,124.0,2013
88000,37,7,1,4,7900,122.0,2013
77680,57,7,1,4,7900,122.0,2013
107043,25,7,1,4,7900,90.0,2013
147500,23,2,1,4,7950,101.0,2013
127500,57,2,1,4,7950,105.0,2013
107588,41,2,1,4,7950,150.0,2013
67076,57,7,1,4,7950,86.0,2013
96000,57,7,1,4,15850,105.0,2013
12500,39,2,0,4,15900,136.0,2013
163000,58,2,1,4,15900,163.0,2013
93000,39,2,0,4,15900,136.0,2013
103000,5,2,1,4,15900,140.0,2013
126500,5,7,1,4,15900,170.0,2013
118300,58,2,0,4,15930,163.0,2013
163452,6,2,1,4,15950,143.0,2013
100000,39,7,1,4,15990,156.0,2013
127500,6,2,0,4,15999,184.0,2013
63000,39,2,1,4,16100,136.0,2013
82000,5,2,1,4,16200,150.0,2013
57350,49,7,0,4,16485,179.0,2013
68500,38,7,0,4,16490,160.0,2013
74200,5,2,0,4,16498,177.0,2013
81000,57,2,0,4,16500,177.0,2013
71500,6,2,0,4,16500,143.0,2013
150000,5,2,1,4,16550,177.0,2013
79870,6,7,1,4,10999,170.0,2013
162000,57,7,1,4,10999,140.0,2013
123000,6,7,1,4,10999,170.0,2013
39000,6,7,0,4,10999,136.0,2013
29800,57,2,1,4,10999,105.0,2013
177150,42,2,0,4,10999,190.0,2013
154000,6,2,1,4,10999,184.0,2013
230000,5,2,0,4,11000,204.0,2013
25300,13,7,0,4,11000,163.0,2013
117000,49,7,1,4,11000,140.0,2013
101000,39,7,1,4,11200,122.0,2013
180000,6,2,0,4,11300,184.0,2013
76210,42,2,1,4,11300,131.0,2013
122900,57,7,0,4,11399,179.0,2013
122900,57,7,0,4,11399,179.0,2013
76000,43,2,1,4,11399,165.0,2013
56900,43,7,1,4,11450,140.0,2013
39931,50,7,1,4,11450,105.0,2013
75998,43,7,1,4,7950,140.0,2013
69307,11,7,1,4,7950,116.0,2013
90781,43,7,0,4,7980,120.0,2013
104804,23,2,1,4,7980,116.0,2013
91718,23,7,0,4,7980,125.0,2013
31805,31,7,1,4,7980,86.0,2013
70600,43,7,0,4,7985,94.0,2013
71800,43,7,1,4,7989,101.0,2013
90000,45,7,1,4,7990,120.0,2013
47000,25,7,1,4,7990,99.0,2013
64507,57,7,0,4,7990,75.0,2013
90000,23,7,1,4,7990,125.0,2013
105915,23,7,1,4,7990,101.0,2013
67201,23,7,1,4,7990,120.0,2013
110521,31,7,1,4,7990,86.0,2013
72700,48,2,0,4,7990,110.0,2013
150000,48,2,1,4,7990,90.0,2013
97000,50,7,0,4,7998,105.0,2013
112000,11,7,1,4,7998,167.0,2013
147000,39,7,1,4,16700,184.0,2013
120900,39,4,0,4,16799,204.0,2013
29888,57,7,1,4,16890,105.0,2013
141000,58,2,0,4,16900,215.0,2013
174700,6,2,0,4,16900,184.0,2013
56600,5,7,1,4,16900,211.0,2013
56000,27,2,1,4,16900,163.0,2013
29000,55,7,0,4,16900,147.0,2013
124998,39,7,1,4,16950,122.0,2013
162799,39,2,0,4,16950,170.0,2013
134000,6,2,0,4,16990,184.0,2013
101000,5,7,1,4,17000,140.0,2013
110000,5,2,1,4,17500,177.0,2013
142000,6,2,0,4,17500,218.0,2013
37000,39,7,0,4,17600,211.0,2013
58000,39,7,0,4,17900,204.0,2013
136000,6,7,1,4,17900,245.0,2013
125450,34,2,1,4,17900,150.0,2013
66000,48,3,0,4,3300,88.0,2013
69610,48,3,0,4,5490,58.0,2013
91700,48,3,0,4,5750,88.0,2013
143853,23,2,1,4,7490,140.0,2013
127300,50,2,1,4,8646,110.0,2013
90000,57,7,1,4,9927,122.0,2013
74000,50,2,1,4,10977,110.0,2013
38426,25,7,1,4,4950,69.0,2013
139000,23,7,1,4,5690,125.0,2013
100000,37,7,1,4,8999,122.0,2013
98372,5,2,1,4,12950,184.0,2013
21500,6,2,0,4,27000,184.0,2013
194200,13,2,1,4,4900,150.0,2013
35000,18,7,1,4,6700,84.0,2013
111624,48,7,1,4,4990,75.0,2013
180100,23,7,1,4,5499,125.0,2013
40900,11,7,1,4,5500,82.0,2013
102609,43,7,1,4,5555,87.0,2013
50000,42,7,0,4,5990,68.0,2013
38000,11,7,1,4,6980,124.0,2013
192200,25,2,1,4,6990,116.0,2013
105000,45,7,1,4,7499,82.0,2013
91078,57,7,0,4,7590,75.0,2013
144200,23,2,1,4,7990,140.0,2013
96237,43,7,1,4,8900,69.0,2013
104747,57,7,1,4,9900,86.0,2013
52753,43,7,1,4,9900,101.0,2013
69000,57,7,1,4,9980,105.0,2013
134000,38,2,1,4,10450,150.0,2013
114400,5,7,0,4,10450,122.0,2013
150000,41,2,1,4,10490,150.0,2013
87100,50,7,1,4,10725,105.0,2013
71451,22,7,1,4,6890,69.0,2013
216456,58,2,1,4,7400,114.0,2013
136000,50,2,1,4,7950,140.0,2013
156436,58,2,1,4,9950,150.0,2013
59000,23,7,1,4,11450,182.0,2013
78123,50,7,0,4,17990,220.0,2013
110800,57,7,1,4,6690,90.0,2013
230000,39,2,0,4,14900,170.0,2013
70500,38,7,1,4,15390,160.0,2013
205500,43,2,1,4,4700,110.0,2013
129298,43,2,1,4,10500,194.0,2013
230000,39,2,0,4,10900,204.0,2013
131800,5,2,0,4,18990,204.0,2013
59150,50,7,1,4,11450,122.0,2013
170000,50,2,0,4,11490,184.0,2013
130750,6,2,1,4,11490,143.0,2013
177144,57,2,1,4,11499,140.0,2013
74200,57,7,1,4,11500,122.0,2013
190000,38,2,0,4,11500,150.0,2013
115000,39,7,1,4,11500,122.0,2013
219000,6,2,0,4,11500,184.0,2013
80000,6,7,1,4,11500,170.0,2013
69000,6,2,0,4,11500,116.0,2013
170000,43,2,1,4,11500,163.0,2013
152000,23,2,1,4,11500,140.0,2013
115000,37,7,1,4,11650,184.0,2013
115000,37,7,1,4,11650,184.0,2013
81385,25,7,1,4,11695,135.0,2013
98601,6,7,1,4,11700,170.0,2013
38600,6,7,0,4,11700,136.0,2013
77900,30,2,1,4,11800,163.0,2013
80400,57,7,1,4,11880,140.0,2013
102500,6,7,1,4,7999,102.0,2013
4613,25,7,1,4,7999,86.0,2013
46459,57,7,1,4,7999,122.0,2013
129000,48,7,1,4,7999,106.0,2013
145000,25,2,0,4,7999,136.0,2013
87000,50,7,1,4,7999,122.0,2013
40206,57,7,1,4,8000,122.0,2013
40206,57,7,1,4,8000,122.0,2013
150140,57,2,1,4,8100,140.0,2013
73200,49,7,1,4,8200,122.0,2013
53000,25,7,1,4,8200,99.0,2013
51069,43,7,1,4,8200,140.0,2013
194000,39,2,1,4,8200,136.0,2013
142300,23,7,1,4,8290,125.0,2013
50900,45,7,1,4,8300,120.0,2013
62379,23,7,1,4,8350,125.0,2013
66000,23,7,1,4,8350,101.0,2013
74210,48,7,1,4,8400,132.0,2013
77000,11,7,1,4,8400,116.0,2013
149000,30,2,0,4,17950,241.0,2013
95000,29,2,0,4,17970,241.0,2013
106000,39,7,1,4,17999,184.0,2013
117000,25,2,1,4,18000,197.0,2013
103000,6,2,0,4,18199,184.0,2013
92750,5,7,1,4,18290,170.0,2013
97000,39,2,0,4,18500,170.0,2013
136500,6,2,0,4,18799,184.0,2013
89250,6,2,1,4,18800,184.0,2013
54909,57,7,1,4,18900,230.0,2013
219654,39,2,0,4,18900,224.0,2013
59000,39,7,0,4,18950,184.0,2013
86300,57,7,0,4,18985,230.0,2013
49000,52,7,0,4,18998,150.0,2013
87086,23,7,1,4,8990,125.0,2013
175000,52,2,1,4,10900,147.0,2013
214000,13,2,1,4,10980,131.0,2013
75035,42,7,1,4,11300,141.0,2013
196999,13,2,1,4,11876,131.0,2013
38950,3,7,0,4,12450,135.0,2013
23800,6,7,1,4,13490,170.0,2013
77400,6,7,0,4,15950,136.0,2013
116000,39,2,0,4,16990,170.0,2013
150000,30,2,0,4,19900,250.0,2013
192226,23,7,1,4,1900,101.0,2013
139990,48,7,1,4,2990,75.0,2013
88531,45,2,1,4,2999,75.0,2013
108600,48,7,1,4,3250,75.0,2013
117500,48,7,1,4,3250,75.0,2013
138562,48,0,1,4,3333,90.0,2013
191000,50,2,1,4,3350,90.0,2013
83550,57,7,1,4,10889,105.0,2013
120000,41,2,0,4,10890,150.0,2013
99479,25,7,1,4,10900,135.0,2013
136707,42,7,0,4,10900,200.0,2013
108788,31,2,1,4,10970,136.0,2013
85000,31,7,0,4,10980,135.0,2013
101161,11,2,0,4,10990,163.0,2013
68550,42,7,0,4,11380,141.0,2013
15500,23,7,0,4,11690,105.0,2013
100000,50,7,1,4,11739,140.0,2013
179900,6,2,1,4,11790,184.0,2013
114800,50,7,1,4,11939,140.0,2013
125000,39,7,0,4,11980,156.0,2013
118000,5,2,1,4,12485,136.0,2013
94500,39,7,1,4,12890,156.0,2013
71817,41,7,0,4,13250,147.0,2013
74036,6,7,0,4,13680,150.0,2013
166000,6,2,0,4,13780,184.0,2013
50675,39,7,1,4,13980,122.0,2013
173205,41,7,1,4,3500,75.0,2013
141789,50,7,1,4,3500,105.0,2013
57000,23,7,1,4,3990,69.0,2013
65000,18,7,1,4,4200,75.0,2013
108998,43,7,1,4,4200,69.0,2013
52021,48,7,1,4,4399,75.0,2013
120000,60,7,2,4,4490,71.0,2013
202156,45,2,1,4,4490,114.0,2013
95000,60,7,0,4,4499,71.0,2013
50000,25,7,1,4,4500,69.0,2013
170000,48,7,1,4,4500,75.0,2013
63824,55,7,1,4,4800,68.0,2013
117352,43,7,1,4,4900,69.0,2013
89000,22,7,1,4,4900,86.0,2013
83400,50,7,1,4,4950,69.0,2013
125500,22,7,1,4,4990,69.0,2013
63431,60,7,0,4,5000,71.0,2013
93360,41,7,1,4,5100,80.0,2013
169400,41,7,1,4,3490,95.0,2013
124466,48,7,1,4,3490,75.0,2013
142000,48,7,1,4,3499,75.0,2013
76000,11,2,1,4,3790,75.0,2013
144000,45,7,1,4,3990,68.0,2013
79563,18,7,1,4,3999,90.0,2013
82400,43,7,1,4,4100,87.0,2013
109000,57,7,1,4,4100,60.0,2013
177000,23,7,1,4,4500,125.0,2013
196000,48,2,1,4,4500,110.0,2013
118000,25,7,1,4,4550,86.0,2013
73000,50,7,1,4,4590,60.0,2013
133849,18,7,1,4,4600,90.0,2013
100000,60,7,0,4,4700,71.0,2013
103601,25,7,1,4,4900,99.0,2013
137000,53,7,1,4,4900,94.0,2013
52000,43,7,1,4,4990,69.0,2013
